X	         Y      	Time	Street	        Offense	Date     	Tract
1372452.225	416436.8656	32912	7400 FRANKSTOWN AV	ROBBERY	2/8/1990	130300
1340348.994	416792.1633	32912	100 W NORTH AV	ROBBERY	2/8/1990	220600
1369402.113	419090.919	32912	900 LINCOLN AV	AGGRAVATED ASSAULT	2/8/1990	120700
1346819.582	410565.0637	32913	1612 FIFTH AV	ROBBERY	2/9/1990	10300
1362623.719	414975.1283	32913	5843 KENTUCKY AV	ROBBERY	2/9/1990	70600
1362196.936	415411.5893	32913	5800 WALNUT ST	ROBBERY	2/9/1990	70600
1342458.677	416024.4214	32913	500 AVERY ST	AGGRAVATED ASSAULT	2/9/1990	230400
1346380.741	407015.1016	32914	1300 E CARSON ST	ROBBERY	2/10/1990	170200
1347773.84	410470.8561	32914	1829 FIFTH AV	ROBBERY	2/10/1990	30500
1342039.14	411044.3015	32914	400 WOOD ST	ROBBERY	2/10/1990	20100
1373228.739	415179.8227	32914	625 BRUSHTON AV	AGGRAVATED ASSAULT	2/10/1990	130400
1337768.923	415686.401	32914	900 WESTERN AV	ROBBERY	2/10/1990	220100
1371184.695	416547.1556	32914	800 N HOMEWOOD AV	ROBBERY	2/10/1990	130300
1340591.826	417013.1293	32914	1111 FEDERAL ST	AGGRAVATED ASSAULT	2/10/1990	220600
1339819.108	417753.7825	32914	200 JACKSONIA ST	ROBBERY	2/10/1990	250300
1351914.438	411984.9927	32915	3400 ALLEQUIPPA ST	ROBBERY	2/11/1990	40200
1363523.384	412088.3361	32915	5800 WILKINS AV	ROBBERY	2/11/1990	140300
1349599.353	413576.5524	32915	2312 WYLIE AV	AGGRAVATED ASSAULT	2/11/1990	50100
1363297.393	420525.572	32915	518 N EUCLID AV	ROBBERY	2/11/1990	111300
1340175.856	421954.2417	32915	2503 PERRYSVILLE AV	ROBBERY	2/11/1990	261400
1353629.246	409218.8342	32916	3274 NIAGARA ST	RAPE	2/12/1990	40900
1347162.702	410492.7309	32916	1700 FIFTH AV	ROBBERY	2/12/1990	10300
1354352.441	411416.769	32916	3800 FORBES AV	ROBBERY	2/12/1990	40500
1330104.224	413285.3456	32916	1200 CRUCIBLE ST	ROBBERY	2/12/1990	281400
1348440.66	414134.2846	32916	809 WHITESIDE RD	ROBBERY	2/12/1990	50900
1362422.079	414272.4022	32916	1031 MURRAY HILL AV	AGGRAVATED ASSAULT	2/12/1990	140200
1362422.079	414272.4022	32916	1031 MURRAY HILL AV	ROBBERY	2/12/1990	140200
1330187.375	397744.7433	32917	3022 BANKSVILLE AV	ROBBERY	2/13/1990	202300
1351857.469	402690.1092	32917	3200 ARLINGTON AV	AGGRAVATED ASSAULT	2/13/1990	160400
1344965.526	410438.823	32917	1033 FORBES AV	ROBBERY	2/13/1990	10300
1368133.985	415102.4085	32917	6900 MEADE ST	AGGRAVATED ASSAULT	2/13/1990	140500
1353819.278	415108.7281	32917	3216 CAMP ST	AGGRAVATED ASSAULT	2/13/1990	50600
1318162.307	415356.3176	32917	3524 FAIRWOOD ST	RAPE	2/13/1990	280800
1354819.221	420329.4365	32917	362 MAIN ST	AGGRAVATED ASSAULT	2/13/1990	90200
1322695.506	416177.4358	32918	1500 EVANSTON ST	ROBBERY	2/14/1990	280700
1337986.821	418045.86	32918	1705 BRIGHTON RD	ROBBERY	2/14/1990	250700
1365032.342	418910.8117	32918	100 LARIMER AV	AGGRAVATED ASSAULT	2/14/1990	111500
1339167.363	419546.4481	32918	242 LANGLEY ST	ROBBERY	2/14/1990	261400
1336541.525	410898.1569	32919	100 PLYMOUTH ST	ROBBERY	2/15/1990	191100
1373729.658	414542.6243	32919	545 CORA ST	AGGRAVATED ASSAULT	2/15/1990	130400
1371989.206	414793.1407	32919	7500 SUSQUEHANNA ST	AGGRAVATED ASSAULT	2/15/1990	130300
1351787.736	418835.1883	32919	3349 LIBERTY AV	AGGRAVATED ASSAULT	2/15/1990	60300
1351787.736	418835.1883	32919	3349 LIBERTY AV	ROBBERY	2/15/1990	60300
1365011.262	418944.8063	32919	101 LARIMER AV	ROBBERY	2/15/1990	111500
1359597.582	419638.6924	32919	100 N ATLANTIC AV	RAPE	2/15/1990	80900
1350786.48	409536.7627	32920	2600 FORBES AV	RAPE	2/16/1990	40900
1350786.48	409536.7627	32920	2600 FORBES AV	ROBBERY	2/16/1990	40900
1349344.741	410296.4368	32920	2201 FIFTH AV	ROBBERY	2/16/1990	40200
1342725.506	410662.3957	32920	400 CHERRY WY	ROBBERY	2/16/1990	20100
1348419.387	411802.1736	32920	2020 GROVE PL	AGGRAVATED ASSAULT	2/16/1990	51100
1343322.346	412284.6672	32920	700 SMITHFIELD ST	ROBBERY	2/16/1990	20100
1369630.739	416316.7472	32920	6999 HAMILTON AV	ROBBERY	2/16/1990	120700
1342090.866	418597.724	32920	200 HENDERSON ST	ROBBERY	2/16/1990	250900
1345395.531	411732.4254	32921	300 AUDITORIUM PL	ROBBERY	2/17/1990	20100
1341218.443	414224.1291	32921	200 FEDERAL ST	ROBBERY	2/17/1990	220500
1360933.308	418153.469	32921	314 STRATFORD AV	RAPE	2/17/1990	80700
1357282.34	418937.0188	32921	4800 FRIENDSHIP AV	ROBBERY	2/17/1990	80900
1365541.217	419444.5301	32921	6290 AUBURN ST	ROBBERY	2/17/1990	120800
1344151.788	411422.1863	32922	54 CHATHAM SQ	ROBBERY	2/18/1990	20100
1349123.05	413334.0322	32922	2219 WYLIE AV	RAPE	2/18/1990	50100
1349123.05	413334.0322	32922	2219 WYLIE AV	ROBBERY	2/18/1990	50100
1371088.68	416548.2922	32922	7176 BENNETT ST	AGGRAVATED ASSAULT	2/18/1990	130300
1362551.383	417027.9661	32922	300 SPAHR ST	ROBBERY	2/18/1990	70500
1362551.383	417027.9661	32922	300 SPAHR ST	ROBBERY	2/18/1990	70500
1363608.902	411147.8863	32923	1500 MURRAY AV	ROBBERY	2/19/1990	140300
1350816.002	411727.4152	32923	341 BURROWS ST	AGGRAVATED ASSAULT	2/19/1990	51000
1370333.204	412129.3281	32923	7426 BEN HUR ST	ROBBERY	2/19/1990	140600
1357617.071	418903.3781	32923	4900 FRIENDSHIP AV	ROBBERY	2/19/1990	80900
1360512.71	419634.1167	32923	5430 PENN AV	AGGRAVATED ASSAULT	2/19/1990	80900
1340059.879	419947.257	32923	1729 LETSCHE ST	AGGRAVATED ASSAULT	2/19/1990	250900
1351319.69	410400.7454	32924	189 BURROWS ST	MURDER/MANSLAUGHTER	2/20/1990	51000
1341061.624	411762.9195	32924	501 PENN AV	ROBBERY	2/20/1990	20100
1348725.144	411901.3076	32924	2152 ELMORE SQ	AGGRAVATED ASSAULT	2/20/1990	51100
1360411.317	413646.5624	32924	5315 FIFTH AV	RAPE	2/20/1990	70300
1369087.877	416905.1033	32924	710 N DALLAS AV	AGGRAVATED ASSAULT	2/20/1990	120700
1342072.022	425162.5102	32924	639 MT. PLEASANT RD	ROBBERY	2/20/1990	260900
1347550.605	410118.4355	32925	1800 FORBES AV	ROBBERY	2/21/1990	10300
1353029.058	410439.0388	32925	3400 EULER WY	ROBBERY	2/21/1990	40500
1342803.632	412797.901	32925	900 FRENCH WY	ROBBERY	2/21/1990	20100
1353509.369	415244.3381	32925	825 ANAHEIM ST	ROBBERY	2/21/1990	50600
1367202.943	418716.4688	32925	500 LOWELL ST	ROBBERY	2/21/1990	120400
1365011.262	418944.8063	32925	101 LARIMER AV	ROBBERY	2/21/1990	111500
1360227.143	424792.7466	32925	110 ELENA CT	RAPE	2/21/1990	100500
1349829.251	406707.4043	32926	2300 W CARSON ST	ROBBERY	2/22/1990	160900
1341811.119	411722.414	32926	200 FIFTH AV	ROBBERY	2/22/1990	20100
1372519.35	416481.6868	32926	900 COLLIER ST	ROBBERY	2/22/1990	130200
1370782.467	417349.0433	32926	922 N LANG AV	ROBBERY	2/22/1990	130200
1368187.491	417363.3674	32926	6712 FRANKSTOWN AV	RAPE	2/22/1990	120700
1337393.309	418394.3836	32926	838 CALIFORNIA AV	AGGRAVATED ASSAULT	2/22/1990	250700
1364386.773	419069.1449	32926	314 COLLINS AV	ROBBERY	2/22/1990	111500
1355047.559	420393.7677	32926	4200 CALVIN ST	ROBBERY	2/22/1990	90200
1363304.12	421288.7383	32926	700 N ST CLAIR ST	ROBBERY	2/22/1990	111300
1357442.693	400355.8134	32927	4800 SECOND AV	AGGRAVATED ASSAULT	2/23/1990	151500
1357442.693	400355.8134	32927	4800 SECOND AV	ROBBERY	2/23/1990	151500
1349383.396	406725.7711	32927	89 S TWENTY-SECOND ST	ROBBERY	2/23/1990	160900
1354511.149	411574.8458	32927	3900 FORBES AV	ROBBERY	2/23/1990	40500
1353819.278	415108.7281	32927	3216 CAMP ST	AGGRAVATED ASSAULT	2/23/1990	50600
1355914.143	409109.4842	32928	3417 JUNO ST	AGGRAVATED ASSAULT	2/24/1990	40600
1348680.281	412830.3652	32928	2100 CENTRE AV	ROBBERY	2/24/1990	50100
1320953.096	415345.5215	32928	374 VILLAGE RD	AGGRAVATED ASSAULT	2/24/1990	280800
1365376.989	417154.1039	32928	6401 PENN AV	ROBBERY	2/24/1990	111500
1367879.053	418440.7428	32928	529 LINCOLN AV	MURDER/MANSLAUGHTER	2/24/1990	120400
1348002.95	390516.681	32929	2712 BROWNSVILLE RD	AGGRAVATED ASSAULT	2/25/1990	290400
1358050.703	400391.0283	32929	151 HAZELWOOD AV	AGGRAVATED ASSAULT	2/25/1990	150100
1359564.698	416928.9956	32929	5401 BAUM BL	ROBBERY	2/25/1990	80600
1361614.233	417619.3805	32929	5800 BAUM BL	ROBBERY	2/25/1990	111500
1359968.12	420971.6372	32929	417 DONNA ST	RAPE	2/25/1990	101600
1339858.982	421379.5248	32929	2400 PERRYSVILLE AV	ROBBERY	2/25/1990	261400
1348791.019	402361.763	32930	2200 SPRING ST	ROBBERY	2/26/1990	160300
1349705.704	402742.8258	32930	2400 ARLINGTON AV	ROBBERY	2/26/1990	160300
1343679.188	404532.7229	32930	728 E WARRINGTON AV	ROBBERY	2/26/1990	180300
1346111.007	410628.6278	32930	1400 FIFTH AV	ROBBERY	2/26/1990	10300
1332638.681	410714.9223	32930	100 WABASH AV	ROBBERY	2/26/1990	201900
1354625.928	410731.1194	32930	300 ATWOOD ST	ROBBERY	2/26/1990	40500
1332492.846	411430.6614	32930	19 NOBLESTOWN RD	MURDER/MANSLAUGHTER	2/26/1990	201900
1370364.264	414884.2299	32930	405 N HOMEWOOD AV	ROBBERY	2/26/1990	140500
1365379.418	420023.0566	32930	6200 AUBURN ST	MURDER/MANSLAUGHTER	2/26/1990	120800
1348718.142	411893.4685	32931	2194 ELMORE SQ	AGGRAVATED ASSAULT	2/27/1990	51100
1349599.353	413576.5524	32931	2312 WYLIE AV	RAPE	2/27/1990	50100
1374330.532	415373.6637	32931	7919 BATAVIA ST	AGGRAVATED ASSAULT	2/27/1990	130600
1337242.99	419213.4988	32931	2100 BRIGHTON RD	AGGRAVATED ASSAULT	2/27/1990	261400
1338893.042	393799.4331	32932	1306 BROOKLINE BL	ROBBERY	2/28/1990	191800
1363806.107	409169.7229	32932	5800 BARTLETT ST	ROBBERY	2/28/1990	140800
1351628.017	410839.9492	32932	100 BURROWS ST	AGGRAVATED ASSAULT	2/28/1990	40200
1351628.017	410839.9492	32932	100 BURROWS ST	ROBBERY	2/28/1990	40200
1345670.511	412839.618	32932	51 CRAWFORD ST	ROBBERY	2/28/1990	30500
1343792.701	417713.5089	32932	1100 CHESTNUT ST	AGGRAVATED ASSAULT	2/28/1990	241200
1343792.701	417713.5089	32932	1100 CHESTNUT ST	ROBBERY	2/28/1990	241200
1337604.193	429318.4095	32932	3900 PERRYSVILLE AV	ROBBERY	2/28/1990	260200
1344558.773	396278.4877	32933	1607 WESTMONT AV	AGGRAVATED ASSAULT	3/1/1990	290100
1345642.277	403634.7885	32933	2700 S EIGHTEENTH ST	ROBBERY	3/1/1990	170600
1348739.211	411977.0998	32933	2161 ELMORE SQ	ROBBERY	3/1/1990	51100
1351412.776	412447.5174	32933	400 ROBINSON CT	AGGRAVATED ASSAULT	3/1/1990	51000
1369006.087	413816.3012	32933	7122 CARD LANE	ROBBERY	3/1/1990	140600
1373856.388	414059.6246	32933	7900 TIOGA ST	ROBBERY	3/1/1990	130400
1340606.71	414947.3058	32933	1 S COMMONS ST	RAPE	3/1/1990	220400
1340514.163	417314.7577	32933	1301 FEDERAL ST	ROBBERY	3/1/1990	220600
1358435.449	420136.0692	32933	211 N WINEBIDDLE ST	AGGRAVATED ASSAULT	3/1/1990	101700
1348607.722	407670.6061	32934	1 S TWENTIETH ST	ROBBERY	3/2/1990	170200
1372697.763	415215.9563	32934	7600 HAMILTON AV	AGGRAVATED ASSAULT	3/2/1990	130400
1325798.298	415465.9914	32934	1253 BERRY ST	ROBBERY	3/2/1990	281400
1340514.163	417314.7577	32934	1301 FEDERAL ST	ROBBERY	3/2/1990	220600
1340514.163	417314.7577	32934	1301 FEDERAL ST	ROBBERY	3/2/1990	220600
1337677.748	419548.6008	32934	800 BRIGHTRIDGE ST	ROBBERY	3/2/1990	261400
1363779.524	424178.8536	32934	5600 BRYANT ST	ROBBERY	3/2/1990	110200
1348696.412	399554.4271	32935	733 CRESSWELL AV	AGGRAVATED ASSAULT	3/3/1990	160600
1331753.689	410693.8791	32935	1033 WEAVER ST	AGGRAVATED ASSAULT	3/3/1990	202000
1341218.443	414224.1291	32935	200 FEDERAL ST	ROBBERY	3/3/1990	220500
1372952.734	414566.0042	32935	553 BRUSHTON AV	AGGRAVATED ASSAULT	3/3/1990	130400
1374891.393	415617.8774	32935	8034 BENNETT ST	ROBBERY	3/3/1990	130600
1340012.717	416985.4256	32935	1204 ARCH ST	AGGRAVATED ASSAULT	3/3/1990	220600
1340268.376	417048.1471	32935	100 ELOISE ST	ROBBERY	3/3/1990	220600
1365032.342	418910.8117	32935	100 LARIMER AV	ROBBERY	3/3/1990	111500
1356070.853	419475.7329	32935	230 ELLA ST	ROBBERY	3/3/1990	90300
1342648.362	413184.9933	32936	1 TWENTY-NINTH ST	ROBBERY	3/4/1990	20100
1351661.528	413656.2471	32936	2800 CENTRE AV	AGGRAVATED ASSAULT	3/4/1990	51000
1351661.528	413656.2471	32936	2800 CENTRE AV	ROBBERY	3/4/1990	51000
1320487.77	415757.2689	32936	1800 BROADHEAD FORDING RD	ROBBERY	3/4/1990	280800
1339116.786	416846.4455	32936	1215 RESACA PL	ROBBERY	3/4/1990	220600
1363770.705	424220.4293	32936	1201 N NEGLEY AV	ROBBERY	3/4/1990	110200
1352294.95	402080.4995	32937	3060 ZARUBA ST	ROBBERY	3/5/1990	160400
1374419.07	414936.9031	32937	604 OAKWOOD ST	ROBBERY	3/5/1990	130600
1338529.422	421880.583	32937	2700 N CHARLES ST	ROBBERY	3/5/1990	261400
1345460.897	394948.5412	32938	1926 BROWNSVILLE RD	ROBBERY	3/6/1990	290100
1342087.97	415764.4067	32938	400 LOCKHART ST	ROBBERY	3/6/1990	230400
1363598.228	421868.5296	32938	800 N SAINT CLAIR ST	AGGRAVATED ASSAULT	3/6/1990	111300
1336030.671	415277.2235	32939	1241 WESTERN AV	ROBBERY	3/7/1990	210800
1339659.716	417238.9804	32939	1300 SHERMAN AV	ROBBERY	3/7/1990	220600
1364074.051	419209.1457	32939	300 SHERIDAN AV	ROBBERY	3/7/1990	111500
1340726.436	403317.7074	32940	401 GEARING AV	AGGRAVATED ASSAULT	3/8/1990	180900
1350779.387	412588.4769	32940	460 BURROWS ST	RAPE	3/8/1990	51000
1351987.625	419474.6746	32940	3457 PENN AV	ROBBERY	3/8/1990	60300
1336151.529	416742.2483	32941	1200 PENNSYLVANIA AV	ROBBERY	3/9/1990	210700
1369044.922	416761.1818	32941	6900 KELLY ST	AGGRAVATED ASSAULT	3/9/1990	120700
1327789.054	410185.0078	32942	1877 NOBLESTOWN RD	AGGRAVATED ASSAULT	3/10/1990	281100
1336829.173	410197.2973	32942	147 ONEIDA ST	AGGRAVATED ASSAULT	3/10/1990	191100
1336829.173	410197.2973	32942	147 ONEIDA ST	AGGRAVATED ASSAULT	3/10/1990	191100
1336829.173	410197.2973	32942	147 ONEIDA ST	MURDER/MANSLAUGHTER	3/10/1990	191100
1350777.869	412528.0893	32942	430 BURROWS ST	RAPE	3/10/1990	51000
1360004.204	417028.7618	32942	5500 BAUM BL	AGGRAVATED ASSAULT	3/10/1990	80700
1365011.262	418944.8063	32942	101 LARIMER AV	ROBBERY	3/10/1990	111500
1361240.843	419395.849	32942	5500 PENN AV	AGGRAVATED ASSAULT	3/10/1990	80700
1338707.925	420208.3916	32942	2200 HOLYOKE ST	AGGRAVATED ASSAULT	3/10/1990	261400
1338707.925	420208.3916	32942	2200 HOLYOKE ST	RAPE	3/10/1990	261400
1360512.335	421707.892	32942	5301 WARBLE ST	RAPE	3/10/1990	101600
1360512.335	421707.892	32942	5301 WARBLE ST	ROBBERY	3/10/1990	101600
1360581.745	422514.2504	32942	5320 MOSSFIELD ST	RAPE	3/10/1990	101600
1348330.961	399854.0139	32943	600 MOUNTAIN AV	ROBBERY	3/11/1990	160700
1356123.101	414356.8563	32943	4600 BAYARD ST	AGGRAVATED ASSAULT	3/11/1990	40400
1379405.49	414911.4902	32943	2200 WILNER DR	AGGRAVATED ASSAULT	3/11/1990	130600
1319265.498	415415.4511	32943	3600 OLD ORCHARD CIR	ROBBERY	3/11/1990	280800
1335269.066	417169.3566	32943	1321 N FRANKLIN ST	ROBBERY	3/11/1990	210700
1362190.103	420045.8234	32943	5611 RURAL ST	ROBBERY	3/11/1990	111500
1342264.27	412376.4412	32944	700 PENN AV	AGGRAVATED ASSAULT	3/12/1990	20100
1372371.636	414492.3331	32944	7600 SUSQUEHANNA ST	AGGRAVATED ASSAULT	3/12/1990	130400
1372657.933	415470.4034	32944	7578 FORMOSA WY	AGGRAVATED ASSAULT	3/12/1990	130300
1339441.956	419855.75	32944	1966 CLAYTON AV	AGGRAVATED ASSAULT	3/12/1990	261400
1341466.449	402912.755	32945	300 SYLVANIA AV	RAPE	3/13/1990	180900
1349069.776	409841.4079	32945	200 SENECA ST	ROBBERY	3/13/1990	10300
1352059.902	410010.0911	32945	3200 FIFTH AV	ROBBERY	3/13/1990	40900
1348728.364	410323.3273	32945	2028 FIFTH AV	AGGRAVATED ASSAULT	3/13/1990	10300
1341991.605	412792.3958	32945	632 FORT DUQUESNE BL	ROBBERY	3/13/1990	20100
1320632.49	414993.2023	32945	500 VILLAGE RD	AGGRAVATED ASSAULT	3/13/1990	280800
1370937.399	417829.7063	32945	1100 N LANG AV	ROBBERY	3/13/1990	130200
1363357.319	418562.9525	32945	100 N HIGHLAND AV	RAPE	3/13/1990	111500
1342347.684	411487.4209	32946	314 FIFTH AV	ROBBERY	3/14/1990	20100
1356594.327	413319.0715	32946	4600 FIFTH AV	AGGRAVATED ASSAULT	3/14/1990	40400
1352991.854	415467.1174	32946	741 ANAHEIM ST	AGGRAVATED ASSAULT	3/14/1990	50600
1370402.094	417758.9816	32946	7037 FIELDING WY	RAPE	3/14/1990	130100
1366444.028	418099.943	32946	6500 FRANKSTOWN AV	AGGRAVATED ASSAULT	3/14/1990	120800
1332602.98	411821.5279	32947	14 WABASH AV	RAPE	3/15/1990	201900
1373756.718	414506.3637	32947	540 CORA ST	AGGRAVATED ASSAULT	3/15/1990	130400
1372587.805	414757.6515	32947	7610 TIOGA ST	AGGRAVATED ASSAULT	3/15/1990	130400
1378006.869	415649.8399	32947	2342 EAST HILLS DR	ROBBERY	3/15/1990	130600
1374494.196	416012.3857	32947	7900 FRANKSTOWN AV	AGGRAVATED ASSAULT	3/15/1990	130600
1367207.693	420312.7952	32947	700 LARIMER AV	AGGRAVATED ASSAULT	3/15/1990	120400
1363563.3	409889.0909	32948	5700 FORBES AV	ROBBERY	3/16/1990	141300
1351406.023	410428.7696	32948	173 BURROWS ST	RAPE	3/16/1990	51000
1354998.101	410680.8026	32948	320 OAKLAND AV	ROBBERY	3/16/1990	40500
1353933.816	411496.6745	32948	3700 FIFTH AV	RAPE	3/16/1990	40500
1349246.146	412591.2803	32948	400 KIRKPATRICK ST	ROBBERY	3/16/1990	50100
1360875.605	414791.1915	32948	5505 WALNUT ST	AGGRAVATED ASSAULT	3/16/1990	70300
1361618.049	415711.1345	32948	5741 ELMER ST	ROBBERY	3/16/1990	70500
1336856.684	416645.2641	32948	1014 SHEFFIELD ST	RAPE	3/16/1990	210700
1361240.843	419395.849	32948	5500 PENN AV	ROBBERY	3/16/1990	80700
1364333.715	419722.1443	32948	6100 RODMAN ST	ROBBERY	3/16/1990	111500
1360631.131	420508.6531	32948	308 N AIKEN AV	AGGRAVATED ASSAULT	3/16/1990	111400
1342148.929	425101.7264	32948	1300 CHICAGO ST	AGGRAVATED ASSAULT	3/16/1990	260900
1342336.256	411159.2456	32949	344 FORBES AV	ROBBERY	3/17/1990	20100
1368632.78	413164.2215	32949	7100 REYNOLDS ST	ROBBERY	3/17/1990	140600
1361860.293	419581.6975	32949	200 N NEGLEY AV	ROBBERY	3/17/1990	111500
1359109.969	421964.8819	32949	5119 COLUMBO ST	ROBBERY	3/17/1990	101600
1339697.437	423732.2778	32949	200 KENNEDY AV	ROBBERY	3/17/1990	261500
1351857.469	402690.1092	32950	3200 ARLINGTON AV	AGGRAVATED ASSAULT	3/18/1990	160400
1374099.396	414561.2026	32950	7900 INGLENOOK PL	AGGRAVATED ASSAULT	3/18/1990	130400
1350921.928	416283.5928	32950	3000 BIGELOW BL	AGGRAVATED ASSAULT	3/18/1990	50900
1369044.922	416761.1818	32950	6900 KELLY ST	ROBBERY	3/18/1990	120700
1342576.512	416901.3671	32950	900 MIDDLE ST	AGGRAVATED ASSAULT	3/18/1990	230400
1347422.058	419780.0921	32950	1717 LOWRIE ST	ROBBERY	3/18/1990	240600
1336845.339	393838.3441	32951	962 BROOKLINE BL	ROBBERY	3/19/1990	191800
1343310.549	402014.8509	32951	421 ROCHELLE ST	AGGRAVATED ASSAULT	3/19/1990	300100
1344747.467	411357.3211	32951	1000 CENTRE AV	ROBBERY	3/19/1990	20100
1343322.346	412284.6672	32951	700 SMITHFIELD ST	ROBBERY	3/19/1990	20100
1368419.054	416592.9368	32951	6800 HAMILTON AV	ROBBERY	3/19/1990	120700
1361907.952	417547.4351	32951	5845 CENTRE AV	ROBBERY	3/19/1990	111500
1351341.718	410356.3329	32952	200 BURROWS ST	AGGRAVATED ASSAULT	3/20/1990	40200
1352805.795	410821.2158	32952	153 CHESTERFIELD RD	AGGRAVATED ASSAULT	3/20/1990	40200
1366576.396	419980.9048	32952	122 WINSLOW ST	AGGRAVATED ASSAULT	3/20/1990	120400
1354961.644	408326.1224	32953	9 EDITH PL	ROBBERY	3/21/1990	40900
1342420.648	412147.6011	32953	700 LIBERTY AV	RAPE	3/21/1990	20100
1342420.648	412147.6011	32953	700 LIBERTY AV	ROBBERY	3/21/1990	20100
1356116.674	414299.2819	32953	195 N CRAIG ST	ROBBERY	3/21/1990	40400
1357049.25	418429.9175	32953	4779 LIBERTY AV	ROBBERY	3/21/1990	80900
1360172.801	419642.5322	32953	5400 PENN AV	ROBBERY	3/21/1990	80900
1371636.27	421485.8696	32953	7165 CHURCHLAND ST	ROBBERY	3/21/1990	120100
1361961.675	404028.9946	32954	4300 MURRAY AV	AGGRAVATED ASSAULT	3/22/1990	151700
1361961.675	404028.9946	32954	4300 MURRAY AV	ROBBERY	3/22/1990	151700
1355752.96	410312.1025	32954	3821 DAWSON ST	ROBBERY	3/22/1990	40600
1345690.228	410670.1242	32954	1316 FIFTH AV	ROBBERY	3/22/1990	10300
1349036.773	412923.3972	32954	2200 CENTRE AV	ROBBERY	3/22/1990	50100
1374675.381	413631.1464	32954	500 OAKWOOD ST	ROBBERY	3/22/1990	130600
1372840.249	415612.711	32954	7600 KELLY ST	AGGRAVATED ASSAULT	3/22/1990	130400
1341906.73	423788.6175	32954	200 PENFORT ST	AGGRAVATED ASSAULT	3/22/1990	260900
1341906.73	423788.6175	32954	200 PENFORT ST	ROBBERY	3/22/1990	260900
1362369.503	391422.6953	32955	129 W CIRCLE AV	ROBBERY	3/23/1990	310300
1338893.326	416756.9616	32955	1200 MONTEREY ST	ROBBERY	3/23/1990	220600
1365032.342	418910.8117	32955	100 LARIMER AV	AGGRAVATED ASSAULT	3/23/1990	111500
1365032.342	418910.8117	32955	100 LARIMER AV	ROBBERY	3/23/1990	111500
1356602.383	412707.7615	32956	400 S CRAIG ST	ROBBERY	3/24/1990	40400
1321062.914	415449.8403	32956	275 VILLAGE RD	AGGRAVATED ASSAULT	3/24/1990	280800
1340514.163	417314.7577	32956	1301 FEDERAL ST	RAPE	3/24/1990	220600
1362151.779	420075.5942	32956	306 N NEGLEY AV	ROBBERY	3/24/1990	111500
1354911.959	420273.7736	32956	379 MAIN ST	ROBBERY	3/24/1990	90200
1335146.054	421399.8302	32956	2600 STAYTON ST	AGGRAVATED ASSAULT	3/24/1990	271500
1347816.99	391093.4842	32957	2622 CHURCHVIEW AV	RAPE	3/25/1990	290400
1358806.274	407031.6898	32957	700 NAYLOR ST	AGGRAVATED ASSAULT	3/25/1990	151600
1353912.76	408045.8186	32957	60 BATES ST	ROBBERY	3/25/1990	40900
1350499.415	412424.3948	32957	2425 WARING CT	ROBBERY	3/25/1990	51000
1341135.853	414519.9352	32957	300 FEDERAL ST	ROBBERY	3/25/1990	220500
1318521.282	415637.4476	32957	3664 FAIRWOOD ST	AGGRAVATED ASSAULT	3/25/1990	280800
1344442.524	400352.1176	32958	223 SUNCREST ST	AGGRAVATED ASSAULT	3/26/1990	300100
1357666.706	400503.634	32958	4740 CHATSWORTH ST	AGGRAVATED ASSAULT	3/26/1990	150100
1340793.717	405339.7762	32958	100 RUTH ST	ROBBERY	3/26/1990	191500
1351036.539	411888.9743	32958	373 BURROWS ST	ROBBERY	3/26/1990	51000
1340112.295	416609.956	32958	1000 ARCH ST	ROBBERY	3/26/1990	220400
1365032.342	418910.8117	32958	100 LARIMER AV	ROBBERY	3/26/1990	111500
1357735.454	427043.5903	32958	207 FIFTY-SEVENTH ST	ROBBERY	3/26/1990	101800
1352536.459	402726.9356	32959	3225 ARLINGTON AV	RAPE	3/27/1990	160400
1345427.972	402811.3877	32959	100 JUCUNDA ST	ROBBERY	3/27/1990	300100
1350163.066	405983.5774	32959	134 S TWENTY-FOURTH ST	ROBBERY	3/27/1990	160900
1362031.54	409921.5138	32959	5548 FORBES AV	AGGRAVATED ASSAULT	3/27/1990	141300
1348677.528	412859.2186	32959	300 ELMORE SQ	AGGRAVATED ASSAULT	3/27/1990	50100
1368440.463	414555.5834	32959	7000 PENN AV	ROBBERY	3/27/1990	140600
1345816.64	403014.7661	32960	1635 ARLINGTON AV	ROBBERY	3/28/1990	170600
1340606.71	414947.3058	32960	1 S COMMONS ST	ROBBERY	3/28/1990	220400
1363840.763	418748.177	32960	6100 BROAD ST	AGGRAVATED ASSAULT	3/28/1990	111500
1363840.763	418748.177	32960	6100 BROAD ST	ROBBERY	3/28/1990	111500
1360866.939	421046.0934	32960	5400 COLUMBO ST	RAPE	3/28/1990	111400
1343583.314	412792.6608	32961	1000 PENN AV	ROBBERY	3/29/1990	20100
1320864.769	415242.2536	32961	400 VILLAGE RD	ROBBERY	3/29/1990	280800
1364239.885	416515.5539	32961	6333 WALNUT ST	ROBBERY	3/29/1990	70800
1339465.219	423114.1256	32961	2703 ELLIS ST	RAPE	3/29/1990	261500
1374641.385	413795.6318	32962	512 OAKWOOD RD	RAPE	3/30/1990	130600
1352408.332	420531.6103	32962	3707 BUTLER ST	RAPE	3/30/1990	60300
1349069.776	409841.4079	32963	200 SENECA ST	ROBBERY	3/31/1990	10300
